"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"symbol"	"description"
"ENSG00000111860"	206.924537397282	0.00217083174609181	0.0947276450396785	0.92129163304796	0.989342940288043	"CEP85L"	"centrosomal protein 85 like"
"ENSG00000111863"	174.677634412688	0.00733207474564053	0.0976572009781065	0.401605557777788	0.837822019282463	"ADTRP"	"androgen dependent TFPI regulating protein"
"ENSG00000111875"	537.427135115741	-0.0373828640799255	0.101534778362636	0.247041836258988	0.739713617031398	"ASF1A"	"anti-silencing function 1A histone chaperone"
"ENSG00000111877"	468.648143653518	-0.00890055177849793	0.0896912838728837	0.807452505793293	0.96943879755721	"MCM9"	"minichromosome maintenance 9 homologous recombination repair factor"
"ENSG00000111879"	83.89729486161	-0.0375260101166245	0.107917870570975	0.00495211848357807	0.180312561233139	"FAM184A"	"family with sequence similarity 184 member A"
"ENSG00000111880"	671.269831734857	-0.0762785200306033	0.123931115199698	0.102540554422269	0.571355846374911	"RNGTT"	"RNA guanylyltransferase and 5'-phosphatase"
"ENSG00000111885"	2156.80333337486	-0.0129900000342507	0.095758907040509	0.601570682701502	0.919137918281592	"MAN1A1"	"mannosidase alpha class 1A member 1"
"ENSG00000111886"	35.7986351489951	-0.0148741160730634	0.0974517451016757	0.452477177891162	0.862891656140333	"GABRR2"	"gamma-aminobutyric acid type A receptor subunit rho2"
"ENSG00000111897"	7694.74658801819	-0.0250157983632839	0.0952539449764358	0.460145327416621	0.867030440369173	"SERINC1"	"serine incorporator 1"
"ENSG00000111906"	1282.87724211337	0.0523919919756788	0.105861132460856	0.197227162194133	0.694977364225604	"HDDC2"	"HD domain containing 2"
"ENSG00000111907"	570.775418075244	-0.0112834661466604	0.09685890602943	0.615581529412437	0.92300874967496	"TPD52L1"	"TPD52 like 1"
"ENSG00000111911"	1251.49470217507	-0.0597854439064249	0.112427015789493	0.144231705371248	0.635483168417074	"HINT3"	"histidine triad nucleotide binding protein 3"
"ENSG00000111912"	3569.48144767959	-0.0101916228418125	0.0953440148640038	0.672601957837908	0.934852286424523	"NCOA7"	"nuclear receptor coactivator 7"
"ENSG00000111913"	400.158463468944	-0.00932566120649148	0.0972679258806573	0.531784952964387	0.893816622751882	"RIPOR2"	"RHO family interacting cell polarization regulator 2"
"ENSG00000111961"	821.133889072244	-0.0313189756979434	0.0996123496058249	0.300782827352349	0.77773309100121	"SASH1"	"SAM and SH3 domain containing 1"
"ENSG00000111962"	238.433212798601	0.0400426069577635	0.109285026691026	0.00733406505667888	0.212581678700893	"UST"	"uronyl 2-sulfotransferase"
"ENSG00000111981"	96.5222760217307	-0.00521425516129913	0.0963103889371231	0.733983804053153	0.952320526353403	"ULBP1"	"UL16 binding protein 1"
"ENSG00000112029"	224.803748869195	0.0399943296021325	0.103456343154734	0.212506653713536	0.711284471285005	"FBXO5"	"F-box protein 5"
"ENSG00000112031"	219.307443098052	0.0146810229039162	0.0906674080461417	0.744802091960409	0.955752457025102	"MTRF1L"	"mitochondrial translation release factor 1 like"
"ENSG00000112033"	2512.94120388946	0.0180224630873128	0.0895870212555569	0.638653897118071	0.927925226876047	"PPARD"	"peroxisome proliferator activated receptor delta"
"ENSG00000112039"	269.542978284346	-0.0343999437190063	0.0997255939738995	0.283481927546894	0.765405858163075	"FANCE"	"FA complementation group E"
"ENSG00000112062"	2839.96045660932	0.0321506557753061	0.0911794088595916	0.449522370317193	0.861294659104068	"MAPK14"	"mitogen-activated protein kinase 14"
"ENSG00000112078"	3767.24674348867	0.0483345224582266	0.0965518422434038	0.31801694136673	0.787660712352635	"KCTD20"	"potassium channel tetramerization domain containing 20"
"ENSG00000112079"	3458.21159895706	0.00813022555585923	0.0925330574644531	0.788587580143991	0.964856441694797	"STK38"	"serine/threonine kinase 38"
"ENSG00000112081"	9759.15012051875	-0.00298402991434299	0.0796858881130556	0.948681239122667	0.993377542018634	"SRSF3"	"serine and arginine rich splicing factor 3"
"ENSG00000112110"	1684.05061326219	-0.0262873733875638	0.0957066028857131	0.439157334733127	0.857336323424557	"MRPL18"	"mitochondrial ribosomal protein L18"
"ENSG00000112118"	5925.0469056289	0.28394849836102	0.293063370039068	0.0101964320565307	0.247828485848228	"MCM3"	"minichromosome maintenance complex component 3"
"ENSG00000112130"	721.677475265049	0.00614074353893335	0.0881712138327311	0.870477387796092	0.980033289820962	"RNF8"	"ring finger protein 8"
"ENSG00000112137"	84.8027051786295	-0.0240315915978435	0.0962883120723813	0.472601374673655	0.870917785182161	"PHACTR1"	"phosphatase and actin regulator 1"
"ENSG00000112139"	335.104019278241	0.0470286851911701	0.113454326388675	0.0132853052379946	0.26905399648098	"MDGA1"	"MAM domain containing glycosylphosphatidylinositol anchor 1"
"ENSG00000112144"	773.107708180458	-0.0297661218958639	0.0953752223488956	0.417746561447055	0.847377928533885	"CILK1"	"ciliogenesis associated kinase 1"
"ENSG00000112146"	2128.88099372365	-0.0218912270487941	0.0895478646966772	0.590200936516692	0.91500539945716	"FBXO9"	"F-box protein 9"
"ENSG00000112149"	488.245233930619	0.0147201750873481	0.0975170990927348	0.424904127001987	0.850854500142525	"CD83"	"CD83 molecule"
"ENSG00000112159"	1470.80653131564	-0.0661874722794651	0.117976363612807	0.120541875302911	0.602581582318633	"MDN1"	"midasin AAA ATPase 1"
"ENSG00000112164"	60.8890129997851	0.0184212039726914	0.100227352062467	0.0182573310616757	0.311348572472212	"GLP1R"	"glucagon like peptide 1 receptor"
"ENSG00000112167"	802.25939906749	0.012540974438076	0.0903799866530873	0.733961134569241	0.952320526353403	"SAYSD1"	"SAYSVFN motif domain containing 1"
"ENSG00000112175"	75.6975493919783	-0.0226257764897904	0.100416227717233	0.166084653731518	0.664232702294421	"BMP5"	"bone morphogenetic protein 5"
"ENSG00000112182"	239.847451766796	0.00794729302448619	0.095995854079224	0.683702931620247	0.936831141014653	"BACH2"	"BTB domain and CNC homolog 2"
"ENSG00000112183"	111.039977675094	-0.0209034757059617	0.100119494906313	0.159225634702192	0.654195117937611	"RBM24"	"RNA binding motif protein 24"
"ENSG00000112186"	714.309147871386	0.00926526186810283	0.09501365843261	0.710086109717427	0.947374766607895	"CAP2"	"cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112200"	1180.35625970715	-0.0127160268965122	0.0852428224570546	0.765352103748137	0.959917405557831	"ZNF451"	"zinc finger protein 451"
"ENSG00000112208"	260.415141807082	0.0552760005703737	0.120467253877446	0.00844811993018833	0.230048188839258	"BAG2"	"BAG cochaperone 2"
"ENSG00000112210"	198.984969572956	0.0221866257042653	0.09900004144551	0.297490194516904	0.774743909289582	"RAB23"	"RAB23, member RAS oncogene family"
"ENSG00000112212"	51.7794725363364	1.08364492720193	0.803197316489201	0.00150325189583389	0.105982567980525	"TSPO2"	"translocator protein 2"
"ENSG00000112214"	24.025317048111	0.00118243881264034	0.0969784074470366	0.920899490357154	0.989342940288043	"FHL5"	"four and a half LIM domains 5"
"ENSG00000112218"	28.8069611121107	0.0327498839597515	0.104317693027855	0.0803967982891772	0.528693106524635	"GPR63"	"G protein-coupled receptor 63"
"ENSG00000112234"	1031.15881641409	-0.0384449493576996	0.0999818911878743	0.297274966325603	0.774743909289582	"FBXL4"	"F-box and leucine rich repeat protein 4"
"ENSG00000112237"	1631.30672874671	-0.0220543551218534	0.0940056014894828	0.52011381094685	0.890056528324818	"CCNC"	"cyclin C"
"ENSG00000112242"	1306.14575661576	0.0381879665485742	0.1022724719705	0.236252590275275	0.730605034461709	"E2F3"	"E2F transcription factor 3"
"ENSG00000112245"	112.171664651145	0.0131743969022175	0.0985296555040312	0.249715016704717	0.742183547390984	"PTP4A1"	"protein tyrosine phosphatase 4A1"
"ENSG00000112249"	2041.6792812359	0.0151835384259185	0.0962008008530943	0.54540265346859	0.899170533462308	"ASCC3"	"activating signal cointegrator 1 complex subunit 3"
"ENSG00000112276"	157.272785997023	-0.00717619197194475	0.0964409514679588	0.693297365492308	0.939249853145691	"BVES"	"blood vessel epicardial substance"
"ENSG00000112280"	46.8348576727625	0.0457311371718829	0.112122978825567	0.0251775327851626	0.352541533675539	"COL9A1"	"collagen type IX alpha 1 chain"
"ENSG00000112282"	1072.5367234483	-0.0426345049795322	0.0995710621963368	0.286472242873968	0.768785382102336	"MED23"	"mediator complex subunit 23"
"ENSG00000112290"	356.044661667269	-0.0116592795186056	0.0963222205223956	0.597870973992831	0.917398838467914	"WASF1"	"WASP family member 1"
"ENSG00000112293"	381.899354165041	-0.0388694467567506	0.10847846437548	0.00611883342681137	0.195581674989111	"GPLD1"	"glycosylphosphatidylinositol specific phospholipase D1"
"ENSG00000112294"	1913.5628862676	-0.0553351871717492	0.115287535138841	0.0754319192923122	0.519757487600954	"ALDH5A1"	"aldehyde dehydrogenase 5 family member A1"
"ENSG00000112297"	958.637065839786	-0.0318651108600213	0.102975299720023	0.140714285869813	0.633102644642008	"CRYBG1"	"crystallin beta-gamma domain containing 1"
"ENSG00000112299"	3265.43596149054	0.015620553760946	0.098723575826735	0.281132768045295	0.763381102519767	"VNN1"	"vanin 1"
"ENSG00000112303"	338.30898300368	0.0111085423739259	0.0975060942682455	0.499009895251785	0.880919270223012	"VNN2"	"vanin 2"
"ENSG00000112304"	943.929777821445	-0.0011356992492163	0.0902543821941549	0.97744032247102	0.997926029108211	"ACOT13"	"acyl-CoA thioesterase 13"
"ENSG00000112305"	256.691251744527	0.018026681874162	0.0972324463479026	0.445243843313777	0.859576348442488	"SMAP1"	"small ArfGAP 1"
"ENSG00000112306"	33182.154065615	-0.0309711034547658	0.0983909504672946	0.342035231535334	0.802663705396224	"RPS12"	"ribosomal protein S12"
"ENSG00000112308"	7425.71615993554	0.0479307461449867	0.102625633590091	0.238505880728025	0.733125719754121	"C6orf62"	"chromosome 6 open reading frame 62"
"ENSG00000112309"	16.4961388033413	-0.0300143597657977	0.098619573688514	0.338693846254344	0.800838085328906	"B3GAT2"	"beta-1,3-glucuronyltransferase 2"
"ENSG00000112312"	5452.91512014999	0.00320327939264149	0.0950963978618515	0.888208076319676	0.98254335322003	"GMNN"	"geminin DNA replication inhibitor"
"ENSG00000112320"	281.785793823989	-0.0136356373030841	0.0979158420252057	0.362806533537939	0.813274783582015	"SOBP"	"sine oculis binding protein homolog"
"ENSG00000112335"	4696.30098162125	0.0220494905643154	0.0914735345815479	0.561680668581822	0.904916638773533	"SNX3"	"sorting nexin 3"
"ENSG00000112337"	141.134716807289	-0.00518002452996011	0.0972510538221435	0.660865477541929	0.932955950886732	"SLC17A2"	"solute carrier family 17 member 2"
"ENSG00000112339"	1416.03392796882	-0.0859334460389416	0.135627331843177	0.0688689280469236	0.502443527994268	"HBS1L"	"HBS1 like translational GTPase"
"ENSG00000112343"	1920.26063984159	0.0418099932469445	0.100237495376452	0.258859921619747	0.747337667483552	"TRIM38"	"tripartite motif containing 38"
"ENSG00000112357"	314.225983418142	-0.410497295934512	0.37516220470363	0.00547882490953969	0.185850741406949	"PEX7"	"peroxisomal biogenesis factor 7"
"ENSG00000112365"	409.789334815074	-0.00801843856777996	0.089384918979884	0.826681256619754	0.971305234131686	"ZBTB24"	"zinc finger and BTB domain containing 24"
"ENSG00000112367"	699.184001019056	-0.067540465737826	0.106158723590937	0.168278392545575	0.666362458284592	"FIG4"	"FIG4 phosphoinositide 5-phosphatase"
"ENSG00000112378"	16207.1646609792	0.00647985155498088	0.0952236210909311	0.784447119447619	0.963476715221607	"PERP"	"p53 apoptosis effector related to PMP22"
"ENSG00000112379"	1189.89571528792	-0.00393411152752035	0.0951544756408177	0.882402849386621	0.98159835696143	"ARFGEF3"	"ARFGEF family member 3"
"ENSG00000112394"	81.4247731897116	-0.00477784212525581	0.0968466410734815	0.733239732258405	0.952320526353403	"SLC16A10"	"solute carrier family 16 member 10"
"ENSG00000112406"	1181.89930497726	-0.0746293689099694	0.125422495042867	0.0755995457358596	0.519757487600954	"HECA"	"hdc homolog, cell cycle regulator"
"ENSG00000112414"	5668.84503817578	0.0403484909324572	0.109948440168037	0.00405595326267369	0.162074861201882	"ADGRG6"	"adhesion G protein-coupled receptor G6"
"ENSG00000112419"	876.08170056785	-0.028017356997302	0.0995375626323997	0.293685196393514	0.773422115707968	"PHACTR2"	"phosphatase and actin regulator 2"
"ENSG00000112425"	186.34057961678	-0.0106436301782749	0.0921240920333147	0.73742902664772	0.953300128279825	"EPM2A"	"EPM2A glucan phosphatase, laforin"
"ENSG00000112473"	9414.37328546767	0.0517547675185428	0.109570368146185	0.148119388492848	0.641782629534484	"SLC39A7"	"solute carrier family 39 member 7"
"ENSG00000112511"	2757.56142041586	0.0301354753655577	0.0975433300180774	0.325965440097421	0.792081230033549	"PHF1"	"PHD finger protein 1"
"ENSG00000112514"	5716.34857787169	0.00487856695844231	0.0924806588764862	0.870274480845628	0.980033289820962	"CUTA"	"cutA divalent cation tolerance homolog"
"ENSG00000112530"	44.0948629019516	-0.0200662717406018	0.0997502985573514	0.158673443478094	0.654195117937611	"PACRG"	"parkin coregulated"
"ENSG00000112531"	3687.30584426863	0.0394193345995902	0.101981248313735	0.233987901379542	0.729530790012133	"QKI"	"QKI, KH domain containing RNA binding"
"ENSG00000112541"	510.331590520449	0.0129688060960229	0.0984530542694691	0.251098523650573	0.743313207625142	"PDE10A"	"phosphodiesterase 10A"
"ENSG00000112559"	1409.51691030104	0.020339520079825	0.0989688148963683	0.300633512055208	0.77760471295065	"MDFI"	"MyoD family inhibitor"
"ENSG00000112561"	1428.76275794718	0.00485234686733657	0.095103320405234	0.823079992054933	0.970499608036265	"TFEB"	"transcription factor EB"
"ENSG00000112562"	854.669908142083	-0.0226193880796826	0.100007530722359	0.202810768881998	0.701781544428457	"SMOC2"	"SPARC related modular calcium binding 2"
"ENSG00000112576"	3005.19721609269	-0.0399474499081664	0.102294017770114	0.227863239355219	0.725477474253677	"CCND3"	"cyclin D3"
"ENSG00000112578"	1224.24640941246	0.0169077066248708	0.0917755394045041	0.63133328204564	0.926515486512824	"BYSL"	"bystin like"
"ENSG00000112584"	1275.94985958821	-0.00386593423398124	0.0848729186402574	0.940638511549733	0.99170689503544	"FAM120B"	"family with sequence similarity 120B"
"ENSG00000112592"	505.871406644471	-0.029342960858191	0.0881963699958828	0.515511686987056	0.888373569523254	"TBP"	"TATA-box binding protein"
"ENSG00000112599"	83.6775361803703	0.00196249219669374	0.0958955920113503	0.904045711773716	0.984945288740254	"GUCA1B"	"guanylate cyclase activator 1B"
"ENSG00000112619"	23.2036917296299	-0.0131723946542377	0.0958105386445143	0.594853142628698	0.916339912617795	"PRPH2"	"peripherin 2"
"ENSG00000112624"	1320.04270270188	-0.0181950389728348	0.091493965416293	0.61677942142108	0.92300874967496	"BICRAL"	"BICRA like chromatin remodeling complex associated protein"
"ENSG00000112640"	1040.44828388246	-0.00700783614862074	0.0924965837502475	0.824657504687268	0.970916779251162	"PPP2R5D"	"protein phosphatase 2 regulatory subunit B'delta"
"ENSG00000112651"	74.1446943386175	-0.0637883548214042	0.123244146883416	0.0413981304038544	0.425641083847813	"MRPL2"	"mitochondrial ribosomal protein L2"
"ENSG00000112655"	3239.09908079954	0.0498649552443657	0.115611567721036	0.00915160591726171	0.235171223858997	"PTK7"	"protein tyrosine kinase 7 (inactive)"
"ENSG00000112658"	2529.27963629916	0.157425307258819	0.205621239051708	0.0254182045704044	0.354047824841605	"SRF"	"serum response factor"
"ENSG00000112659"	1656.68335622142	0.0280658146282285	0.0916578102353726	0.484991850860338	0.875909170411957	"CUL9"	"cullin 9"
"ENSG00000112667"	2361.94029428827	0.0357368618347624	0.0989593701205628	0.304820481546456	0.780516660302852	"DNPH1"	"2'-deoxynucleoside 5'-phosphate N-hydrolase 1"
"ENSG00000112679"	2211.3487180959	0.0486960869326267	0.102300227854195	0.223135242715148	0.720124935087403	"DUSP22"	"dual specificity phosphatase 22"
"ENSG00000112685"	1452.24001663726	0.0144929000960139	0.09026753273635	0.694698558156687	0.939599104008123	"EXOC2"	"exocyst complex component 2"
"ENSG00000112695"	3248.33165073961	-0.0677010904278981	0.121371128019945	0.0914554010986284	0.551275270093075	"COX7A2"	"cytochrome c oxidase subunit 7A2"
"ENSG00000112697"	5237.54822364593	-0.0250861935966678	0.0947428926274624	0.477956069227381	0.870917785182161	"TMEM30A"	"transmembrane protein 30A"
"ENSG00000112699"	2062.93118056316	-0.0307038691804762	0.100639069143871	0.253494585537127	0.743413702049724	"GMDS"	"GDP-mannose 4,6-dehydratase"
"ENSG00000112701"	2584.47800449246	-0.037476368709204	0.0933408467170617	0.359209942708262	0.811828823502872	"SENP6"	"SUMO specific peptidase 6"
"ENSG00000112706"	20.8671026905849	-0.0317875153048564	0.101707766243448	0.220482692893188	0.718260695907943	"IMPG1"	"interphotoreceptor matrix proteoglycan 1"
"ENSG00000112715"	13090.7670012931	-0.00526274170862513	0.0948217726095052	0.832673177988981	0.971916646657646	"VEGFA"	"vascular endothelial growth factor A"
"ENSG00000112739"	3363.00772580183	-0.00697218990192122	0.0800986033839052	0.880708365186274	0.981449954255735	"PRPF4B"	"pre-mRNA processing factor 4B"
"ENSG00000112742"	251.688459173798	-0.00229110570833135	0.095741759131466	0.944520555898623	0.992401660342261	"TTK"	"TTK protein kinase"
"ENSG00000112759"	8330.74292511254	0.0120177739526832	0.0966157611014083	0.554595057356292	0.902365198136389	"SLC29A1"	"solute carrier family 29 member 1 (Augustine blood group)"
"ENSG00000112763"	1625.1069699857	0.123497678582607	0.163264817621388	0.0399557620146671	0.419231456833039	"BTN2A1"	"butyrophilin subfamily 2 member A1"
"ENSG00000112769"	1878.51396281412	0.00336226514003459	0.0947957568884995	0.881967063986107	0.98159835696143	"LAMA4"	"laminin subunit alpha 4"
"ENSG00000112773"	1094.24254598777	-0.0599642144035113	0.124806190899032	0.0038355527259866	0.158298380667031	"TENT5A"	"terminal nucleotidyltransferase 5A"
"ENSG00000112782"	180.008006193296	0.0129931652506685	0.0975464649568862	0.440472092262927	0.857661624723741	"CLIC5"	"chloride intracellular channel 5"
"ENSG00000112787"	2841.42788683715	0.0525427961850553	0.104701249789739	0.210108337051237	0.708792258074429	"FBRSL1"	"fibrosin like 1"
"ENSG00000112796"	1004.82140236955	-0.0190848885904828	0.0969964846660895	0.445190227653166	0.859576348442488	"ENPP5"	"ectonucleotide pyrophosphatase/phosphodiesterase family member 5"
"ENSG00000112799"	294.710245056837	0.0258401913836768	0.101443441694727	0.101227070008193	0.570136029132464	"LY86"	"lymphocyte antigen 86"
"ENSG00000112812"	1365.13029842575	0.00575311663342369	0.0942319641047509	0.788603568793483	0.964856441694797	"PRSS16"	"serine protease 16"
"ENSG00000112837"	167.133875984722	0.00490433640264477	0.0974628838218543	0.62330002516058	0.92507266091853	"TBX18"	"T-box transcription factor 18"
"ENSG00000112851"	4518.2366753442	0.0174156489195415	0.088874225307943	0.660417603582402	0.932904165755519	"ERBIN"	"erbb2 interacting protein"
"ENSG00000112852"	186.164666033104	0.00630716741386511	0.0977514761015608	0.448268665322828	0.860066725580693	"PCDHB2"	"protocadherin beta 2"
"ENSG00000112855"	1715.28974288725	0.101917510141279	0.126579683273457	0.0902446320696795	0.549449844865354	"HARS2"	"histidyl-tRNA synthetase 2, mitochondrial"
"ENSG00000112874"	838.465337112197	-0.0215133667004382	0.0984822786702535	0.359215957402301	0.811828823502872	"NUDT12"	"nudix hydrolase 12"
"ENSG00000112877"	418.784646346383	0.00794467338529394	0.094575295839452	0.754753714094456	0.957132668615523	"CEP72"	"centrosomal protein 72"
"ENSG00000112893"	6071.89122808317	0.0514243813644998	0.111876438898468	0.107344883998754	0.579791482560283	"MAN2A1"	"mannosidase alpha class 2A member 1"
"ENSG00000112902"	1245.24307205087	0.017740750935553	0.0965446358068204	0.4839911148814	0.875074555455735	"SEMA5A"	"semaphorin 5A"
"ENSG00000112936"	5108.28585846889	-0.0236928077180449	0.100938556590352	0.113822808582203	0.588422978221707	"C7"	"complement C7"
"ENSG00000112941"	1689.72891138102	-0.0239482015086682	0.0956987685962951	0.445700714631867	0.859576348442488	"TENT4A"	"terminal nucleotidyltransferase 4A"
"ENSG00000112964"	1138.54234191013	-0.0319975405831658	0.10450256670635	0.0443540410041352	0.433758448251521	"GHR"	"growth hormone receptor"
"ENSG00000112972"	2808.45105759013	-0.0324460420254317	0.102719612565035	0.17975304482162	0.678064435676116	"HMGCS1"	"3-hydroxy-3-methylglutaryl-CoA synthase 1"
"ENSG00000112977"	11540.9718639342	-0.0053087760841485	0.0927949835819595	0.862208966513804	0.978169295241553	"DAP"	"death associated protein"
"ENSG00000112981"	277.990472195077	0.00943723798523227	0.0974330332388752	0.534553708748208	0.894472101971605	"NME5"	"NME/NM23 family member 5"
"ENSG00000112983"	2627.73899257183	0.056229577456338	0.105722053287749	0.198948266851269	0.695585388254057	"BRD8"	"bromodomain containing 8"
"ENSG00000112984"	633.549749932262	0.0205528413311504	0.0986363922215062	0.339511064720665	0.801333776033846	"KIF20A"	"kinesin family member 20A"
"ENSG00000112992"	5802.2643501117	-0.0114098707450937	0.0970746046118884	0.51481100856974	0.88832061446758	"NNT"	"nicotinamide nucleotide transhydrogenase"
"ENSG00000112996"	1869.93287517286	0.0426272033900802	0.100616769850626	0.227104111408404	0.724358611799207	"MRPS30"	"mitochondrial ribosomal protein S30"
"ENSG00000113013"	15617.7443014891	0.00645967916529812	0.0931378722739197	0.824858923296342	0.970916779251162	"HSPA9"	"heat shock protein family A (Hsp70) member 9"
"ENSG00000113048"	3449.39333930033	-0.0370656168029526	0.0897867949931025	0.415361837106135	0.846637788288393	"MRPS27"	"mitochondrial ribosomal protein S27"
"ENSG00000113068"	2175.97097646987	0.0963917359755373	0.132971231945397	0.0790020015084741	0.527864820834812	"PFDN1"	"prefoldin subunit 1"
"ENSG00000113070"	763.562492428725	0.00778548016550222	0.0961119536055361	0.69178047920812	0.939203377581591	"HBEGF"	"heparin binding EGF like growth factor"
"ENSG00000113073"	14.9848347232339	-0.0360858775319554	0.105935614831217	0.0565814481496704	0.473426669082505	"SLC4A9"	"solute carrier family 4 member 9"
"ENSG00000113083"	543.217387269529	-0.00667501965873474	0.0958572798778582	0.742323146471542	0.955054114255751	"LOX"	"lysyl oxidase"
"ENSG00000113088"	75.3872473613324	-0.000564768199613131	0.0971694082103292	0.931129859798692	0.99046401987947	"GZMK"	"granzyme K"
"ENSG00000113108"	725.957085116854	-0.0305332593946697	0.0998730529183599	0.280164224905136	0.762430825755401	"APBB3"	"amyloid beta precursor protein binding family B member 3"
"ENSG00000113119"	560.023175737005	-0.0191582712653905	0.0898556596375848	0.625589896827788	0.925434439879234	"TMCO6"	"transmembrane and coiled-coil domains 6"
"ENSG00000113140"	36353.7524549079	-0.018564985663535	0.0965569660447801	0.473936782481836	0.870917785182161	"SPARC"	"secreted protein acidic and cysteine rich"
"ENSG00000113141"	4972.70101436117	0.0482246669654512	0.0937889098800263	0.310925272460155	0.784507166333678	"IK"	"IK cytokine"
"ENSG00000113161"	1661.83048383738	-0.0512958616927604	0.105974180929571	0.200729514211556	0.697615509037065	"HMGCR"	"3-hydroxy-3-methylglutaryl-CoA reductase"
"ENSG00000113163"	2141.64467472996	0.0232606235169943	0.0966865662446624	0.424231052886681	0.850303774691336	"CERT1"	"ceramide transporter 1"
"ENSG00000113194"	3422.71594667039	0.135545012522445	0.160881229268821	0.0431062076170459	0.430400308028111	"FAF2"	"Fas associated factor family member 2"
"ENSG00000113205"	82.7857842603751	0.00235351437209591	0.0968902365029898	0.860269417685264	0.977455597934705	"PCDHB3"	"protocadherin beta 3"
"ENSG00000113209"	430.957587218645	0.00581741071637157	0.0971992133555528	0.677038275891731	0.935787262677236	"PCDHB5"	"protocadherin beta 5"
"ENSG00000113211"	116.622147331578	-0.010897811074348	0.0976603171938931	0.419952967869136	0.848456378815372	"PCDHB6"	"protocadherin beta 6"
"ENSG00000113212"	152.333699231423	0.00651037516498812	0.0975535733841395	0.520003042084537	0.890056528324818	"PCDHB7"	"protocadherin beta 7"
"ENSG00000113231"	162.197834585136	0.0145364299672078	0.0956286916488125	0.546615230827584	0.90003080095985	"PDE8B"	"phosphodiesterase 8B"
"ENSG00000113240"	925.66555823779	0.00349238213612593	0.089494064221399	0.979002305257051	0.997926029108211	"CLK4"	"CDC like kinase 4"
"ENSG00000113248"	177.885872526295	0.0299789165262329	0.103226008767992	0.0810971059971616	0.529429969766744	"PCDHB15"	"protocadherin beta 15"
"ENSG00000113249"	267.321299263418	2.42848967410511	1.88556529840226	0.000139573898875584	0.0304726070568203	"HAVCR1"	"hepatitis A virus cellular receptor 1"
"ENSG00000113262"	19.4355713964187	-0.0223076182351436	0.0997635994195995	0.217819148010705	0.715402190851844	"GRM6"	"glutamate metabotropic receptor 6"
"ENSG00000113263"	251.015403381572	0.00670417075817194	0.0973353813972406	0.550417221599381	0.90162700196931	"ITK"	"IL2 inducible T cell kinase"
"ENSG00000113269"	3699.20724741756	0.0108275948433935	0.0884506026432921	0.777256705170014	0.962566868617297	"RNF130"	"ring finger protein 130"
"ENSG00000113272"	805.654041947108	0.0164636752634395	0.0941456462412943	0.597560186104708	0.917348509261406	"THG1L"	"tRNA-histidine guanylyltransferase 1 like"
"ENSG00000113273"	630.959759046951	0.0694329358333372	0.114731141808519	0.142490873251235	0.633882943057686	"ARSB"	"arylsulfatase B"
"ENSG00000113282"	6833.06866230263	0.0442898702989871	0.103219458071082	0.238076156392836	0.732463564723463	"CLINT1"	"clathrin interactor 1"
"ENSG00000113296"	135.075320521921	-0.00269126062330272	0.0968701847284449	0.873222736547743	0.980033289820962	"THBS4"	"thrombospondin 4"
"ENSG00000113300"	1772.70525413917	0.117491741857113	0.128618075003276	0.0647501620200624	0.493326829744346	"CNOT6"	"CCR4-NOT transcription complex subunit 6"
"ENSG00000113303"	380.345000755447	-0.0202332365754388	0.100782007674997	0.00122160691036365	0.0952096195717718	"BTNL8"	"butyrophilin like 8"
"ENSG00000113312"	2327.75236958995	0.0289047730185586	0.0960527681702513	0.393179818681251	0.833044771977879	"TTC1"	"tetratricopeptide repeat domain 1"
"ENSG00000113318"	813.181224644268	0.0167125504085277	0.0897926216738118	0.662747789373856	0.933042613795589	"MSH3"	"mutS homolog 3"
"ENSG00000113319"	670.140494261134	0.0201876277460858	0.0994505592268109	0.241154278316001	0.734592697814402	"RASGRF2"	"Ras protein specific guanine nucleotide releasing factor 2"
"ENSG00000113328"	3451.94722575996	0.0130462908341089	0.0931388315240006	0.672321194853076	0.934697148466764	"CCNG1"	"cyclin G1"
"ENSG00000113356"	115.428152342105	-0.0370065968257343	0.104341269408066	0.128477717443058	0.618010259804518	"POLR3G"	"RNA polymerase III subunit G"
"ENSG00000113360"	2905.91627552966	0.0806286680587726	0.115949237438942	0.122250656286482	0.605245220601706	"DROSHA"	"drosha ribonuclease III"
"ENSG00000113361"	7701.10052343396	0.0268441558774197	0.102533071968348	0.0482462735968483	0.449919625209839	"CDH6"	"cadherin 6"
"ENSG00000113368"	1459.71003804905	0.0247567389012597	0.0985787903737064	0.347572637366237	0.805055570841778	"LMNB1"	"lamin B1"
"ENSG00000113369"	2772.59533989198	-0.00350730261899786	0.0919552783655262	0.913511522906479	0.987804673149004	"ARRDC3"	"arrestin domain containing 3"
"ENSG00000113384"	6805.38450576306	-0.03149594989602	0.0928602026519337	0.444297997938403	0.859514218265481	"GOLPH3"	"golgi phosphoprotein 3"
"ENSG00000113387"	10876.4655053875	-0.0429992110842078	0.103110425925556	0.234061284689786	0.729530790012133	"SUB1"	"SUB1 regulator of transcription"
"ENSG00000113389"	924.437134021998	-0.0316082790593083	0.104318412081291	0.0230404423836794	0.34069224821367	"NPR3"	"natriuretic peptide receptor 3"
